phase,t,erpm,iq,id,imotor,ibat,duty,vd,vq,vin,fault,position,position_target,candidate,target_command
run,0.005093689000204904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
run,0.04982972300012989,0.0,0.81,0.04,-0.82,-0.02,0.136,-0.713,3.202,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.004598775999966165,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.05930590299976757,993.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.11445207199994911,780.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.16926467199982653,561.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.22400306299959993,484.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.278796558999602,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.33362816599992584,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.3883604459997514,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.44310802099971625,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.4978669889997036,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.552659747999769,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.609609318999901,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.6643533099995693,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.7190225169997575,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.7736878519999664,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
run,0.005093689000204904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
run,0.04982972300012989,0.0,0.81,0.04,-0.82,-0.02,0.136,-0.713,3.202,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.004598775999966165,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.05930590299976757,993.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.11445207199994911,780.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.16926467199982653,561.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.22400306299959993,484.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.278796558999602,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.33362816599992584,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.3883604459997514,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.44310802099971625,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.4978669889997036,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.552659747999769,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.609609318999901,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.6643533099995693,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.7190225169997575,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.7736878519999664,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
run,0.005093689000204904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
run,0.04982972300012989,0.0,0.81,0.04,-0.82,-0.02,0.136,-0.713,3.202,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.004598775999966165,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.05930590299976757,993.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.11445207199994911,780.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.16926467199982653,561.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.22400306299959993,484.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.278796558999602,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.33362816599992584,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.3883604459997514,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.44310802099971625,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.4978669889997036,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.552659747999769,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.609609318999901,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.6643533099995693,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.7190225169997575,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.7736878519999664,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
run,0.005093689000204904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
run,0.04982972300012989,0.0,0.81,0.04,-0.82,-0.02,0.136,-0.713,3.202,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.004598775999966165,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.05930590299976757,993.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.11445207199994911,780.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.16926467199982653,561.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.22400306299959993,484.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.278796558999602,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.33362816599992584,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.3883604459997514,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.44310802099971625,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.4978669889997036,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.552659747999769,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.609609318999901,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.6643533099995693,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.7190225169997575,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.7736878519999664,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
run,0.005093689000204904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
run,0.04982972300012989,0.0,0.81,0.04,-0.82,-0.02,0.136,-0.713,3.202,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.004598775999966165,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.05930590299976757,993.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.11445207199994911,780.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.16926467199982653,561.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.22400306299959993,484.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.278796558999602,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.33362816599992584,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.3883604459997514,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.44310802099971625,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.4978669889997036,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.552659747999769,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.609609318999901,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.6643533099995693,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.7190225169997575,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.7736878519999664,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
run,0.005093689000204904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
run,0.04982972300012989,0.0,0.81,0.04,-0.82,-0.02,0.136,-0.713,3.202,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.004598775999966165,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.05930590299976757,993.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.11445207199994911,780.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.16926467199982653,561.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.22400306299959993,484.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.278796558999602,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.33362816599992584,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.3883604459997514,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.44310802099971625,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.4978669889997036,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.552659747999769,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.609609318999901,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.6643533099995693,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.7190225169997575,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.7736878519999664,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
run,0.005093689000204904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
run,0.04982972300012989,0.0,0.81,0.04,-0.82,-0.02,0.136,-0.713,3.202,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.004598775999966165,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.05930590299976757,993.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.11445207199994911,780.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.16926467199982653,561.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.22400306299959993,484.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.278796558999602,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.33362816599992584,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.3883604459997514,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.44310802099971625,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.4978669889997036,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.552659747999769,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.609609318999901,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.6643533099995693,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.7190225169997575,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.7736878519999664,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
run,0.005093689000204904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
run,0.04982972300012989,0.0,0.81,0.04,-0.82,-0.02,0.136,-0.713,3.202,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.004598775999966165,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.05930590299976757,993.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.11445207199994911,780.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.16926467199982653,561.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.22400306299959993,484.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.278796558999602,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.33362816599992584,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.3883604459997514,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.44310802099971625,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.4978669889997036,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.552659747999769,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.609609318999901,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.6643533099995693,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.7190225169997575,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.7736878519999664,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
run,0.005093689000204904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
run,0.04982972300012989,0.0,0.81,0.04,-0.82,-0.02,0.136,-0.713,3.202,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.004598775999966165,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.05930590299976757,993.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.11445207199994911,780.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.16926467199982653,561.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.22400306299959993,484.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.278796558999602,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.33362816599992584,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.3883604459997514,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.44310802099971625,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.4978669889997036,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.552659747999769,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.609609318999901,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.6643533099995693,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.7190225169997575,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.7736878519999664,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
run,0.005093689000204904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
run,0.04982972300012989,0.0,0.81,0.04,-0.82,-0.02,0.136,-0.713,3.202,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.004598775999966165,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.05930590299976757,993.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.11445207199994911,780.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.16926467199982653,561.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.22400306299959993,484.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.278796558999602,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.33362816599992584,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.3883604459997514,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.44310802099971625,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.4978669889997036,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.552659747999769,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.609609318999901,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.6643533099995693,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.7190225169997575,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.7736878519999664,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
run,0.005093689000204904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
run,0.04982972300012989,0.0,0.81,0.04,-0.82,-0.02,0.136,-0.713,3.202,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.004598775999966165,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.05930590299976757,993.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.11445207199994911,780.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.16926467199982653,561.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.22400306299959993,484.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.278796558999602,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.33362816599992584,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.3883604459997514,0.0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
stop,0.44310802099971625,0.0,0.0,0.0,0.0,-0.06,0.0,0.0,0.0,42.3,0,0,0,"[0.0065, 0.008, 0.0]",600.0
